SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
8eaa1098-f2da-4e30-9d8a-fb483008121c	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	6.2	-1	-1	-1	-1	0	0	1	0	0	4.1	1	0	1	0	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	3	1	0	-1	-1	-1	-1	-1	0	0	5.5	-1	-1	-1	-1	0	0	1	0	0	9.5	1.1	327.8	3	1.9	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	5.3	13.3	-1	-1	-1	0	0	2	0	0	13.9	1.1	86.2	1	2.5	1.5	13.9	13.9	13.9	0.1	0.1	0.1	0	0	0	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	4	2	0	7.7	-1	-1	-1	-1	0	0	4.3	8.9	10.5	-1	-1	0	1	3	0	0	19.7	1.2	175.2	2	2.9	2	19.7	19.7	19.7	0.2	0.2	0.2	0	0	0	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	4.6	2.6	0	6.4	-1	-1	-1	-1	0	0	3.6	7.5	8.1	8.4	-1	0	1	4	0	0	25.8	1.2	274.2	2	2.6	2.6	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	5.1	3.1	0	3.3	-1	-1	-1	-1	0	0	2.5	3.7	4.4	10	14.1	0	3	5	0	0	30.8	1.3	269.8	3	3.3	3.1	30.8	30.8	30.8	0.3	0.3	0.3	0	0	0	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	5.6	3.6	0	-1	-1	-1	-1	-1	1	0	2.2	2.5	4.3	11.5	15.5	1	3	6	0	0	369.6	1.7	345.4	4	3.2	3.6	369.6	369.6	369.6	0.7	0.7	0.7	0	0	1	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	6.1	4.1	0	12.8	-1	-1	-1	-1	0	0	3.4	3.8	4.7	4.9	10.6	0	3	7	0	0	376.4	1.7	248.4	5	1.3	4.1	376.4	376.4	376.4	0.7	0.7	0.7	0	0	1	0	0	0
8eaa1098-f2da-4e30-9d8a-fb483008121c	6.6	4.6	2	13.3	-1	-1	-1	-1	0	0	2.6	4.7	4.9	5.8	7.7	0	2	8	0	0	385.1	1.8	65.3	3	1.7	4.6	385.1	385.1	385.1	0.8	0.8	0.8	0	0	1	0	0	0
