SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
851075cb-56b0-4179-863c-f47155d84355	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
851075cb-56b0-4179-863c-f47155d84355	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	9.6	-1	-1	-1	-1	0	0	1	0	0	4.1	1	298.4	6	1.4	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
851075cb-56b0-4179-863c-f47155d84355	3	1	0	-1	-1	-1	-1	-1	0	0	7.2	11.7	-1	-1	-1	0	0	2	0	0	9.5	1.1	83.9	2	1.6	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
851075cb-56b0-4179-863c-f47155d84355	3.6	1.5	0	-1	-1	-1	-1	-1	0	0	4.3	10.4	-1	-1	-1	0	1	2	0	0	15.1	1.1	293.8	4	2.1	1.5	15.1	15.1	15.1	0.1	0.1	0.1	0	0	0	0	0	0
851075cb-56b0-4179-863c-f47155d84355	4.1	2	0	3.6	-1	-1	-1	-1	0	0	4.2	6.9	8.4	-1	-1	0	1	3	0	0	20.9	1.2	130.1	3	2	2	20.9	20.9	20.9	0.2	0.2	0.2	0	0	0	0	0	0
851075cb-56b0-4179-863c-f47155d84355	4.6	2.6	0	2.2	-1	-1	-1	-1	0	0	3.8	4.4	5.9	6.3	-1	0	2	4	0	0	25.8	1.2	316.6	4	1.9	2.6	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
851075cb-56b0-4179-863c-f47155d84355	5.1	3.1	0	1.3	-1	-1	-1	-1	0	0	3.4	4.5	4.7	4.8	5.6	0	4	5	0	0	32.1	1.3	67.3	3	2.1	3.1	32.1	32.1	32.1	0.3	0.3	0.3	0	0	0	0	0	0
851075cb-56b0-4179-863c-f47155d84355	5.6	3.6	4	-1	-1	-1	-1	-1	1	0	2.9	3.5	3.5	3.9	6.9	0	4	6	0	0	366.3	1.7	293.8	2	1.5	3.6	366.3	366.3	366.3	0.7	0.7	0.7	0	0	1	0	0	0
851075cb-56b0-4179-863c-f47155d84355	6.1	4.1	4	7.2	-1	-1	-1	-1	0	0	3.1	3.7	5.8	6.3	7.2	0	2	7	0	0	374.8	1.7	244.3	4	2.7	4.1	374.8	374.8	374.8	0.7	0.7	0.7	0	0	1	0	0	0
851075cb-56b0-4179-863c-f47155d84355	6.6	4.6	4	4.9	-1	-1	-1	-1	0	0	2.9	4.2	5.3	6.8	7.6	0	2	7	0	0	383.6	1.8	148.1	0	2.6	4.6	383.6	383.6	383.6	0.8	0.8	0.8	0	0	1	0	0	0
