SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
1a7f8785-e20e-4870-896b-48a7d62f4c3d	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	10.1	-1	-1	-1	-1	0	0	1	0	0	4.1	1	270	1	0.3	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	3	1	0	-1	-1	-1	-1	-1	0	0	6.9	-1	-1	-1	-1	0	0	1	0	0	9.5	1.1	321.2	2	2.5	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	6.3	10.9	-1	-1	-1	0	0	2	0	0	15.1	1.1	66.8	2	2.4	1.5	15.1	15.1	15.1	0.1	0.1	0.1	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	4	2	0	-1	-1	-1	-1	-1	0	0	8.9	11.5	13.7	-1	-1	0	0	3	0	0	20.9	1.2	122.6	1	3.1	2	20.9	20.9	20.9	0.2	0.2	0.2	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	4.5	2.5	0	6.3	-1	-1	-1	-1	0	0	5.9	10.5	10.7	11.5	-1	0	0	4	0	0	25.8	1.2	185.3	3	3.5	2.5	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	5	3	0	6.6	-1	-1	-1	-1	0	0	3.5	4.5	8.9	9	10	0	2	5	0	0	32.1	1.3	71.8	3	1.4	3	32.1	32.1	32.1	0.3	0.3	0.3	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	5.5	3.5	31	4.9	-1	-1	-1	-1	0	0	2.7	4.1	7.9	9.2	10.1	0	2	6	0	0	37.3	1.3	50.1	3	2.8	3.5	37.3	37.3	37.3	0.3	0.3	0.3	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	6	4	2	2.4	-1	-1	-1	-1	0	0	4.4	5.9	6.1	8.3	9	0	1	7	0	0	44	1.4	339.9	3	2.8	4	44	44	44	0.4	0.4	0.4	0	0	0	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	6.6	4.6	2	-1	3.2	-1	-1	-1	1	0	4.5	7.3	8.3	8.8	10.9	0	1	8	0	0	401.7	1.8	97.9	2	2.7	4.6	401.7	401.7	401.7	0.8	0.8	0.8	0	0	1	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	7.1	5.1	2	-1	1.2	-1	-1	-1	0	0	1.9	5.7	7.2	8.1	9.7	1	1	8	0	1	408.9	1.8	170.9	3	2.9	5.1	408.9	408.9	408.9	0.8	0.8	0.8	1	0	1	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	7.6	5.6	4	-1	-1	-1	-1	-1	1	0	1.5	3.6	3.7	6.2	9.9	1	3	8	0	0	855.2	2.2	268.5	6	2.7	5.6	850	855.2	855.2	1.2	1.2	1.2	1	0	2	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	8.1	6.1	41	3.4	-1	-1	-1	-1	0	0	2.7	3.5	3.9	4.1	8.7	0	4	9	0	0	866.4	2.3	308.8	5	1.8	6.1	855.8	866.4	866.4	1.2	1.3	1.3	1	0	2	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	8.6	6.6	4	5	-1	-1	-1	-1	0	0	2.1	2.8	5.4	5.4	6.8	1	2	9	0	0	875.5	2.3	222	4	2	6.6	861.6	875.5	875.5	1.2	1.3	1.3	1	0	2	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	9.1	7.1	4	7.6	-1	-1	-1	-1	0	0	4	4.3	5.7	5.8	5.9	0	2	9	0	0	887.1	2.3	174.4	5	2.9	7.1	867.4	887.1	887.1	1.2	1.3	1.3	1	0	2	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	9.6	7.6	4	9.8	-1	-1	-1	-1	0	0	3.2	3.9	5.4	5.4	7.5	0	2	10	0	0	899	2.4	258.5	0	2.6	7.6	873.3	899	899	1.2	1.4	1.4	1	0	2	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	10.1	8.1	4	12.3	5.5	-1	-1	-1	0	0	4.5	5.1	5.1	6.6	7.6	0	1	10	0	0	908.7	2.4	268.1	0	3.7	8.1	876.7	908.7	908.7	1.2	1.4	1.4	1	0	2	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	10.6	8.6	4	14.8	3.6	-1	-1	-1	0	0	5.2	6	6.3	7.1	8.1	0	0	11	0	0	921.1	2.5	309.4	3	3.7	8.6	883.8	921.1	921.1	1.2	1.5	1.5	1	0	2	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	11.1	9.1	6	13.9	-1	-1	-1	-1	1	0	2.8	3.2	3.7	4.1	6.1	0	4	9	0	0	1510.1	2.9	10.9	2	3.1	9.1	1466	1510.1	1510.1	1.5	1.9	1.9	1	0	3	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	11.6	9.6	6	12.7	-1	-1	-1	-1	0	0	2.8	3.1	3.8	4.6	7.3	0	4	9	0	0	1521.7	2.9	7.1	5	3.5	9.6	1121.8	1521.7	1521.7	1.2	1.9	1.9	1	0	3	0	0	0
1a7f8785-e20e-4870-896b-48a7d62f4c3d	12.2	10.1	33	10.6	9.6	-1	-1	-1	0	0	4	4.5	4.8	7.2	9.5	0	2	10	0	0	1536.5	3	110.4	1	2.7	10.1	1127.6	1536.5	1536.5	1.2	2	2	1	0	3	0	0	0
