SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	5.4	-1	-1	-1	-1	0	0	1	0	0	4.1	1	0	0	0	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	3	1	0	-1	-1	-1	-1	-1	0	0	4	-1	-1	-1	-1	0	1	1	0	0	9.5	1.1	247.9	4	0.6	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	3.3	5.4	-1	-1	-1	0	1	2	0	0	15.1	1.1	303.1	7	2.2	1.5	15.1	15.1	15.1	0.1	0.1	0.1	0	0	0	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	4.1	2.1	0	4.3	-1	-1	-1	-1	0	0	3.3	4.9	9.7	-1	-1	0	1	3	0	0	20.9	1.2	279.4	7	1.5	2.1	20.9	20.9	20.9	0.2	0.2	0.2	0	0	0	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	4.6	2.6	0	3.4	-1	-1	-1	-1	0	0	3.6	4.1	6.6	9.2	-1	0	2	4	0	0	25.8	1.2	50.3	10	1	2.6	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	5.1	3.1	0	1.6	-1	-1	-1	-1	0	0	3.7	4.7	6.2	9.7	10.1	0	2	5	0	0	32.1	1.3	20.7	5	2	3.1	32.1	32.1	32.1	0.3	0.3	0.3	0	0	0	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	5.6	3.6	0	-1	-1	-1	-1	-1	1	0	3.9	7.1	7.4	8.7	10.3	0	1	6	0	0	368	1.7	162.5	7	2.4	3.6	368	368	368	0.7	0.7	0.7	0	0	1	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	6.1	4.1	0	10.1	-1	-1	-1	-1	0	0	3.1	6.3	7.5	9.2	9.3	0	1	7	0	0	374.8	1.7	101.2	5	1.4	4.1	374.8	374.8	374.8	0.7	0.7	0.7	0	0	1	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	6.6	4.6	0	9.4	-1	-1	-1	-1	0	0	2.7	3.8	4	7.1	8.6	0	3	8	0	0	383.6	1.8	182.4	2	2.7	4.6	383.6	383.6	383.6	0.8	0.8	0.8	0	0	1	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	7.1	5.1	32	7.5	-1	-1	-1	-1	0	0	2.8	3.3	3.3	4.2	8	0	4	8	0	0	392.6	1.8	291.5	1	2.5	5.1	392.6	392.6	392.6	0.8	0.8	0.8	0	0	1	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	7.6	5.6	42	6.9	-1	-1	-1	-1	0	0	1.9	2.4	3.3	4.3	4.7	1	5	9	0	0	400	1.9	250.6	4	3.2	5.6	394.8	400	400	0.8	0.9	0.9	0	0	1	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	8.1	6.1	6	5.1	2.6	-1	-1	-1	0	0	1.9	2.2	2.7	3.2	4.2	2	5	7	0	0	409.4	1.9	164.8	1	2.2	6.1	400	409.4	409.4	0.8	0.9	0.9	0	0	1	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	8.6	6.6	6	2.2	1.3	-1	-1	-1	0	0	2.2	3.2	4.2	5.2	7.7	1	3	8	0	0	419.1	2	217.2	2	3.1	6.6	404.1	419.1	419.1	0.8	1	1	0	0	1	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	9.1	7.1	18	-1	4.3	-1	-1	-1	1	0	3.1	5.2	5.5	10.1	11.2	0	1	9	0	2	892.1	2.3	256.9	6	3.3	7.1	871.2	892.1	892.1	1.2	1.3	1.3	2	0	2	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	9.6	7.6	8	-1	4.9	-1	-1	-1	0	0	4.2	4.7	6	9.7	11.6	0	2	10	0	1	904	2.4	9.5	1	2.5	7.6	878.2	904	904	1.2	1.4	1.4	3	0	2	0	0	0
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	10.1	8.1	8	7.1	2.9	-1	-1	-1	0	1	3	5.8	6.1	7.9	8.8	0	1	9	0	0	916.1	2.4	73.6	2	3	8.1	884.1	916.1	916.1	1.2	1.4	1.4	3	0	2	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	10.7	8.7	8	7	-1	-1	-1	-1	1	0	4.2	4.3	4.9	7.7	8.8	0	2	8	0	0	1492.4	2.8	123.4	4	3.3	8.7	1124.4	1492.4	1492.4	1.2	1.8	1.8	3	0	3	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	11.2	9.2	8	6.2	-1	-1	-1	-1	0	0	3.2	4.2	5.6	6.2	6.5	0	2	8	0	0	1506.8	2.9	317.3	1	1.6	9.2	1130.2	1506.8	1506.8	1.2	1.9	1.9	3	0	3	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	11.7	9.7	10	3.5	-1	-1	-1	-1	0	0	3.3	3.3	3.5	4.2	6.2	0	4	8	0	0	1521.4	2.9	24.7	2	3.1	9.7	1137.8	1521.4	1521.4	1.2	1.9	1.9	3	0	3	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	12.2	10.2	10	0.9	5.9	-1	-1	-1	0	0	4	4.3	4.9	4.9	5	0	2	9	0	0	1536.2	3	359.3	5	3.2	10.2	1143.6	1536.2	1536.2	1.2	2	2	3	0	3	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	12.7	10.7	-40	1.3	7.7	-1	-1	-1	0	0	2	4.7	5.6	5.7	7.7	1	2	10	0	0	1548.3	3	54.9	2	2.5	10.7	1146.4	1548.3	1548.3	1.2	2	2	3	0	3	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	13.2	11.2	10	1.5	8.2	-1	-1	-1	0	0	2.9	4.1	5.2	5.7	6	0	2	11	0	0	1563.6	3.1	275	5	1.2	11.2	1154.2	1563.6	1563.6	1.2	2.1	2.1	3	0	3	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	13.7	11.7	15	-1	6.2	-1	-1	-1	1	0	2.4	3.6	4	4.3	4.8	0	4	12	0	0	2268.5	3.5	254	8	2.2	11.7	1849.4	2268.5	2268.5	1.5	2.5	2.5	3	0	4	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	14.2	12.2	10	3	5.9	-1	-1	-1	0	0	1.9	3.1	3.7	4.1	4.3	1	6	14	0	1	2282.5	3.5	105.4	7	1.5	12.2	1388.1	2281.5	2282.5	1.2	2.5	2.5	4	0	4	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	14.7	12.7	10	2.4	5.8	-1	-1	-1	0	0	1.7	3.8	4.4	4.6	4.8	1	6	14	0	0	2300.3	3.6	219.5	4	1.4	12.7	1396.3	2294.1	2300.3	1.2	2.5	2.6	4	0	4	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	15.2	13.2	22	-1	6.4	-1	-1	-1	1	0	3.1	4	4.7	4.7	5.4	0	4	13	0	0	3103.4	4	186.8	3	2.9	13.2	2187.2	3091.7	3103.4	1.5	2.8	3	4	0	5	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	15.7	13.7	10	-1	5.6	-1	-1	-1	0	0	3.1	3.2	3.9	4.3	4.5	0	5	13	0	0	3123.3	4	262.3	3	2.7	13.7	1630.9	3107.1	3123.3	1.2	2.9	3	4	0	5	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	16.3	14.3	10	8.6	5.4	-1	-1	-1	0	0	3	3.5	3.7	4.1	4.5	0	5	14	0	0	3139.4	4.1	139.7	6	1.5	14.3	1632.7	3117.3	3139.4	1.2	2.9	3.1	4	0	5	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	16.8	14.8	10	7.9	6.1	-1	-1	-1	0	0	3.8	3.9	4.8	5.1	5.4	0	3	15	0	0	3159.9	4.1	64.7	3	1.5	14.8	1638.5	3131.6	3159.9	1.2	2.9	3.1	4	0	5	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	17.3	15.3	10	6.2	7	-1	-1	-1	0	0	4.6	4.6	4.7	5	5.9	0	3	15	0	1	3180.5	4.2	80.9	5	1.8	15.3	1647.3	3147.2	3180.5	1.2	2.9	3.2	5	0	5	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	17.8	15.8	12	4.1	8.6	-1	-1	-1	0	0	4.1	4.1	4.2	4.5	5.2	0	4	16	0	0	3197.2	4.2	82.6	4	2.4	15.8	1648.9	2827.5	3197.2	1.2	2.5	3.2	5	0	5	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	18.3	16.3	12	1.5	10.6	5.7	-1	-1	0	0	2.7	3.2	4.9	5.4	5.5	0	2	16	0	0	3218.3	4.2	25.8	4	3.3	16.3	1654.7	2840	3218.3	1.2	2.5	3.2	5	0	5	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	18.8	16.8	12	-1	9.4	4	-1	-1	1	0	3.4	3.7	4	4.9	5.4	0	3	14	0	0	4161.1	4.6	273.6	1	2.6	16.8	1896	3775.7	4161.1	1.2	2.9	3.6	5	0	6	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	19.3	17.3	18	-1	6.5	1.6	-1	-1	0	0	3.7	4.2	5	5.6	5.8	0	2	14	0	0	4179.7	4.7	301	4	3	17.3	1897.2	3785.3	4179.7	1.2	2.9	3.7	5	0	6	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	19.8	17.8	20	-1	4.9	-1	-1	-1	1	0	1.5	5.1	5.8	6.1	6.2	1	1	16	0	0	5214.3	5.1	276.2	5	2.5	17.8	2917.6	4812.5	5214.3	1.5	3.2	4.1	5	0	7	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	20.3	18.3	20	13.6	1.9	-1	-1	-1	0	0	2.9	3.2	5.3	5.6	6.7	0	2	17	0	0	5239.9	5.1	261.9	4	3	18.3	2136.5	4828.5	5239.9	1.2	3.2	4.1	5	0	7	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	20.8	18.8	20	16	-1	-1	-1	-1	1	0	3.5	4.8	6.1	6.2	7.4	0	2	17	0	0	6365.1	5.5	187.9	4	3.1	18.8	3245.8	5944	6365.1	1.5	3.6	4.5	5	0	8	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	21.4	19.4	20	15.4	-1	-1	-1	-1	0	0	3.4	3.5	3.9	4.7	4.9	0	4	16	0	0	6387.3	5.6	308.6	5	1.6	19.4	3247.8	5490.5	6387.3	1.5	3.2	4.6	5	0	8	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	21.9	19.9	22	16.3	-1	-1	-1	-1	0	0	3.3	3.5	3.6	3.6	4.5	0	5	15	0	1	6415.3	5.6	176.6	4	1.9	19.9	3255.4	5506.5	6415.3	1.5	3.2	4.6	6	0	8	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	22.4	20.4	22	15.9	9.8	-1	-1	-1	0	0	1.7	2.3	4.9	5.9	6.6	1	2	16	0	0	6443.5	5.7	170.3	4	3.4	20.4	3263	5524.9	6443.5	1.5	3.2	4.7	6	0	8	0	0	1
272cc6bc-dee9-4f66-8b2f-810a6c01b08e	22.9	20.9	2	15.6	9.7	-1	-1	-1	0	0	1.8	3.7	5.7	7.1	8.2	1	2	17	0	0	6466.3	5.7	125	2	3.4	20.9	3269.1	4968.2	6466.3	1.5	2.9	4.7	6	0	8	0	0	1
