SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	12.2	-1	-1	-1	-1	0	0	1	0	0	4.1	1	0	1	0	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	3	1	0	-1	-1	-1	-1	-1	0	0	12.1	-1	-1	-1	-1	0	0	1	0	0	9.5	1.1	272.9	3	1.2	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	3.6	1.5	0	-1	-1	-1	-1	-1	0	0	10.5	11.7	-1	-1	-1	0	0	2	0	0	15.1	1.1	54.7	4	1.7	1.5	15.1	15.1	15.1	0.1	0.1	0.1	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	4.1	2.1	0	7.4	-1	-1	-1	-1	0	0	8.8	9.1	10.5	-1	-1	0	0	3	0	0	19.7	1.2	270.7	3	1.5	2.1	19.7	19.7	19.7	0.2	0.2	0.2	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	4.6	2.6	0	7.9	-1	-1	-1	-1	0	0	7.3	7.4	7.9	8.3	-1	0	0	4	0	0	25.8	1.2	65.6	6	2	2.6	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	5.1	3.1	-30	7.1	-1	-1	-1	-1	0	0	4.5	5.1	5.2	6.1	9.2	0	1	5	0	0	32.1	1.3	279.8	2	1.5	3.1	32.1	32.1	32.1	0.3	0.3	0.3	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	5.6	3.6	0	6.8	-1	-1	-1	-1	0	0	2.9	3	4.4	5.1	9.2	0	3	6	0	0	37.3	1.3	263.4	6	2.9	3.6	37.3	37.3	37.3	0.3	0.3	0.3	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	6.1	4.1	0	4.6	12.7	-1	-1	-1	0	0	2.4	2.9	3.3	5	8.5	0	3	7	0	0	44	1.4	211.3	2	2.2	4.1	44	44	44	0.4	0.4	0.4	0	0	0	0	0	0
1927b840-a6d6-4cc9-99b9-c25cfd6b1af3	6.6	4.6	0	1.6	14.4	-1	-1	-1	0	0	5.1	6.4	6.5	7.1	7.4	0	0	8	0	0	49.6	1.4	158.3	3	3.2	4.6	49.6	49.6	49.6	0.4	0.4	0.4	0	0	0	0	0	0
