SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
9e5b8806-af84-48be-ad6b-020977f6652b	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	11.7	-1	-1	-1	-1	0	0	1	0	0	4.1	1	271.6	2	0.5	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	3	1	0	-1	-1	-1	-1	-1	0	0	8.1	-1	-1	-1	-1	0	0	1	0	0	9.5	1.1	25.1	3	2.4	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	8.5	13.8	-1	-1	-1	0	0	2	0	0	15.1	1.1	115.7	3	2.7	1.5	15.1	15.1	15.1	0.1	0.1	0.1	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	4.1	2.1	0	6.2	-1	-1	-1	-1	0	0	7.5	7.9	11.5	-1	-1	0	0	3	0	0	19.7	1.2	64	5	1.5	2.1	19.7	19.7	19.7	0.2	0.2	0.2	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	4.6	2.6	0	7	-1	-1	-1	-1	0	0	4.8	7.1	7.5	10	-1	0	1	4	0	0	25.8	1.2	205.1	4	1.9	2.6	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	5.1	3.1	0	4.3	-1	-1	-1	-1	0	0	3.5	5.6	5.7	7.2	10.2	0	1	5	0	0	32.1	1.3	264.3	0	2.7	3.1	32.1	32.1	32.1	0.3	0.3	0.3	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	5.6	3.6	5	1	-1	-1	-1	-1	0	0	2.9	4.5	4.8	5.8	8.1	0	2	6	0	0	37.3	1.3	269	0	3.7	3.6	37.3	37.3	37.3	0.3	0.3	0.3	0	0	0	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	6.1	4.1	5	7.5	-1	-1	-1	-1	1	0	3.4	3.8	5.9	6.8	7.5	0	2	7	0	0	381.4	1.7	37.5	4	2.6	4.1	381.4	381.4	381.4	0.7	0.7	0.7	0	0	1	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	6.6	4.6	5	6.4	-1	-1	-1	-1	0	0	3.1	3.3	4.4	4.7	5.3	0	4	8	0	0	390.2	1.8	81.5	4	2.6	4.6	390.2	390.2	390.2	0.8	0.8	0.8	0	0	1	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	7.1	5.1	5	5.5	-1	-1	-1	-1	0	0	3.2	4.1	4.5	5.7	6.2	0	3	9	0	1	397.4	1.8	92.4	2	3.6	5.1	397.4	397.4	397.4	0.8	0.8	0.8	1	0	1	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	7.6	5.6	44	4.1	-1	-1	-1	-1	0	0	3.6	4.4	4.9	5.4	6.6	0	2	9	0	0	406.6	1.9	219.7	4	2.8	5.6	401.4	406.6	406.6	0.8	0.9	0.9	1	0	1	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	8.1	6.1	5	2.5	6	-1	-1	-1	0	0	2.9	3.8	6.9	6.9	7.7	0	2	10	0	0	416	1.9	218.9	3	2.8	6.1	406.6	416	416	0.8	0.9	0.9	1	0	1	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	8.6	6.6	5	-1	8.3	-1	-1	-1	1	0	3.8	4.2	4.2	7.3	7.8	0	3	11	0	1	886.1	2.3	106.9	2	2.7	6.6	871	886.1	886.1	1.2	1.3	1.3	2	0	2	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	9.1	7.1	5	-1	7.2	-1	-1	-1	0	0	3.9	4.4	5	5.9	6.6	0	2	9	0	0	895.4	2.3	337.2	2	2.2	7.1	875.7	895.4	895.4	1.2	1.3	1.3	2	0	2	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	9.6	7.6	8	-1	4.1	-1	-1	-1	0	0	3.2	3.7	5.3	5.6	6	0	2	10	0	0	907.3	2.4	324.8	1	3.3	7.6	881.5	907.3	907.3	1.2	1.4	1.4	2	0	2	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	10.1	8.1	8	4.9	-1	-1	-1	-1	1	0	4.1	5.2	6.1	7.8	9.4	0	1	9	0	0	1477.8	2.8	17.2	3	3.7	8.1	1445.7	1477.8	1477.8	1.5	1.8	1.8	2	0	3	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	10.6	8.6	8	3.6	-1	-1	-1	-1	0	0	4.3	4.4	6	7	7.6	0	2	10	0	0	1489.1	2.8	111.5	1	2.6	8.6	1451.8	1489.1	1489.1	1.5	1.8	1.8	2	0	3	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	11.2	9.2	8	1.6	-1	-1	-1	-1	0	0	3.1	3.9	4.2	5.9	6	0	3	10	0	0	1503.5	2.9	193.2	4	2.8	9.2	1122	1503.5	1503.5	1.2	1.9	1.9	2	0	3	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	11.7	9.7	8	1.8	-1	-1	-1	-1	0	0	2.6	3.2	5.2	5.4	6.3	0	2	10	0	0	1518.1	2.9	36.7	4	1.7	9.7	1129.6	1518.1	1518.1	1.2	1.9	1.9	2	0	3	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	12.2	10.2	38	2	2.2	-1	-1	-1	0	0	3.2	4.6	6.7	7	7.4	0	2	11	0	0	1529.9	3	119.5	3	2.3	10.2	1132.6	1529.9	1529.9	1.2	2	2	2	0	3	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	12.7	10.7	8	1	3	-1	-1	-1	0	0	4.5	5.7	7.2	7.4	7.6	0	1	10	0	0	1545	3	247.3	2	2.3	10.7	1138.4	1545	1545	1.2	2	2	2	0	3	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	13.2	11.2	8	-1	2.8	-1	-1	-1	1	0	6.2	6.8	6.9	7.6	7.7	0	0	9	0	0	2234.6	3.4	74.8	3	1.7	11.2	1818.6	2234.6	2234.6	1.5	2.4	2.4	2	0	4	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	13.7	11.7	8	-1	-1	-1	-1	-1	1	0	2.7	5.2	7	7.7	8	0	1	10	0	0	3014.2	3.8	10.3	3	2.6	11.7	2130.4	3014.2	3014.2	1.5	2.8	2.8	2	0	5	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	14.2	12.2	41	5.6	-1	-1	-1	-1	0	0	2.8	4.8	5.7	5.9	7.9	0	1	9	0	0	3033.4	3.9	240.1	3	2	12.2	2138	3032.4	3033.4	1.5	2.9	2.9	2	0	5	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	14.7	12.7	8	3.1	-1	-1	-1	-1	0	0	2.4	2.7	3.6	5.8	9.1	0	3	9	0	0	3049	3.9	146.2	2	2.8	12.7	2141.7	3042.8	3049	1.5	2.8	2.9	2	0	5	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	15.2	13.2	8	1.9	-1	-1	-1	-1	0	0	4.4	5	5.6	6.5	8.8	0	1	10	0	0	3068.7	4	213.9	4	3.1	13.2	1590.9	3057	3068.7	1.2	2.8	3	2	0	5	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	15.8	13.8	10	-1	-1	-1	-1	-1	1	0	3.2	4.7	5	5.7	6.9	0	2	11	0	0	3957.4	4.4	4.6	2	2.1	13.8	2468.3	3941.2	3957.4	1.5	3.2	3.4	2	0	6	0	0	0
9e5b8806-af84-48be-ad6b-020977f6652b	16.3	14.3	10	9	-1	-1	-1	-1	0	0	3.4	3.8	4.1	4.6	6.7	0	4	13	0	0	3974.9	4.4	353.3	2	2.9	14.3	2471.4	3952.8	3974.9	1.5	3.2	3.4	2	0	6	0	0	0
