SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
1d7e509e-5cf9-4755-95cf-eadbc107f096	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	5.7	-1	-1	-1	-1	0	0	1	0	0	4.1	1	270	1	0.3	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	3	1	0	-1	-1	-1	-1	-1	0	0	5.1	-1	-1	-1	-1	0	0	1	0	0	8.4	1.1	333.8	4	2.5	1	8.4	8.4	8.4	0.1	0.1	0.1	0	0	0	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	4.7	11.2	-1	-1	-1	0	1	2	0	0	13.9	1.1	82.1	1	2.3	1.5	13.9	13.9	13.9	0.1	0.1	0.1	0	0	0	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	4	2	0	-1	-1	-1	-1	-1	0	0	3.7	10.3	12.7	-1	-1	0	1	3	0	0	18.5	1.2	165	2	2.9	2	18.5	18.5	18.5	0.2	0.2	0.2	0	0	0	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	4.5	2.5	0	3.1	-1	-1	-1	-1	0	0	5.5	8.4	8.4	11.5	-1	0	0	4	0	0	24.5	1.2	119.7	6	3.1	2.5	24.5	24.5	24.5	0.2	0.2	0.2	0	0	0	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	5	3	0	2.4	-1	-1	-1	-1	0	0	5.4	5.9	6.3	8.9	9	0	0	5	0	0	30.8	1.3	275.2	2	1.4	3	30.8	30.8	30.8	0.3	0.3	0.3	0	0	0	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	5.5	3.5	0	-1	-1	-1	-1	-1	1	0	2.2	2.3	5	7	9	2	2	6	0	0	366.3	1.7	179.3	3	2.8	3.5	366.3	366.3	366.3	0.7	0.7	0.7	0	0	1	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	6	4	0	-1	-1	-1	-1	-1	0	0	2.7	3.1	4.7	4.8	5.7	0	4	7	0	0	374.8	1.7	0.2	4	1.8	4	374.8	374.8	374.8	0.7	0.7	0.7	0	0	1	0	0	0
1d7e509e-5cf9-4755-95cf-eadbc107f096	6.5	4.5	0	7.3	-1	-1	-1	-1	0	0	1.3	2.2	2.5	5.4	5.5	2	3	8	0	0	383.5	1.8	250	3	2.1	4.5	383.5	383.5	383.5	0.8	0.8	0.8	0	0	1	0	0	0
