SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	11.5	-1	-1	-1	-1	0	0	1	0	0	4.1	1	0	0	0	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	3	1	0	-1	-1	-1	-1	-1	0	0	10.7	-1	-1	-1	-1	0	0	1	0	0	9.5	1.1	90	1	1.1	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	8.6	10.3	-1	-1	-1	0	0	2	0	0	13.9	1.1	281.5	3	1.8	1.5	13.9	13.9	13.9	0.1	0.1	0.1	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	4	2	0	-1	-1	-1	-1	-1	0	0	7.4	8.6	-1	-1	-1	0	0	2	0	0	19.7	1.2	33.1	5	2	2	19.7	19.7	19.7	0.2	0.2	0.2	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	4.5	2.5	0	5.7	-1	-1	-1	-1	0	0	6.2	6.4	-1	-1	-1	0	0	2	0	0	25.8	1.2	199	4	1.6	2.5	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	5	3	0	3.9	-1	-1	-1	-1	0	0	4.3	5.2	-1	-1	-1	0	1	2	0	0	32.1	1.3	116.5	1	2.3	3	32.1	32.1	32.1	0.3	0.3	0.3	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	5.6	3.5	0	1.4	-1	-1	-1	-1	0	0	4	5.4	-1	-1	-1	0	1	2	0	0	37.3	1.3	183	2	3.2	3.5	37.3	37.3	37.3	0.3	0.3	0.3	0	0	0	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	6.1	4	8	9	-1	-1	-1	-1	1	0	2.2	7.4	-1	-1	-1	1	1	2	0	0	381.4	1.7	246.5	2	3.1	4	381.4	381.4	381.4	0.7	0.7	0.7	0	0	1	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	6.6	4.6	2	7.5	-1	-1	-1	-1	0	0	4.1	6.3	6.9	-1	-1	0	1	3	0	0	388.4	1.8	327.6	4	2.5	4.6	388.4	388.4	388.4	0.8	0.8	0.8	0	0	1	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	7.1	5.1	2	4.6	-1	-1	-1	-1	0	0	2.9	6	7	-1	-1	0	1	3	0	0	397.4	1.8	350.9	3	3.1	5.1	397.4	397.4	397.4	0.8	0.8	0.8	0	0	1	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	7.6	5.6	2	2.2	-1	-1	-1	-1	0	0	2.6	7.6	8.8	-1	-1	0	1	3	0	0	406.6	1.9	322.5	2	3.5	5.6	401.4	406.6	406.6	0.8	0.9	0.9	0	0	1	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	8.1	6.1	12	10.2	-1	-1	-1	-1	1	0	2.5	5.1	12.5	-1	-1	0	1	3	0	1	860.8	2.3	210.3	4	2.4	6.1	851.3	860.8	860.8	1.2	1.3	1.3	1	0	2	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	8.6	6.6	3	8.6	-1	-1	-1	-1	0	0	4.2	5.9	7.6	-1	-1	0	1	3	0	0	872.2	2.3	154.1	6	1.7	6.6	857.1	872.2	872.2	1.2	1.3	1.3	1	0	2	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	9.1	7.1	3	5.9	-1	-1	-1	-1	0	0	6.8	7.9	9.3	-1	-1	0	0	3	0	0	883.8	2.3	100.4	2	2.8	7.1	864.1	883.8	883.8	1.2	1.3	1.3	1	0	2	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	9.6	7.6	3	2.9	-1	-1	-1	-1	0	0	9.7	12.6	13.6	-1	-1	0	0	3	0	0	893.3	2.4	119.8	5	3.5	7.6	867.6	893.3	893.3	1.2	1.4	1.4	1	0	2	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	10.1	8.1	3	1.2	6.7	-1	-1	-1	0	0	11.6	14.7	18.8	-1	-1	0	0	3	0	0	903	2.4	211	2	3	8.1	870.9	903	903	1.2	1.4	1.4	1	0	2	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	10.6	8.6	-22	2.1	6.4	-1	-1	-1	0	0	12.4	15.1	15.9	-1	-1	0	0	3	0	0	915.3	2.5	50.5	3	1.7	8.6	878	915.3	915.3	1.2	1.5	1.5	1	0	2	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	11.1	9.1	4	-1	6.5	-1	-1	-1	1	0	15.6	16	18.5	-1	-1	0	0	3	0	0	1500.6	2.9	56.7	1	2.3	9.1	1119.1	1500.6	1500.6	1.2	1.9	1.9	1	0	3	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	11.6	9.6	14	-1	5.3	-1	-1	-1	0	0	12.2	15.6	-1	-1	-1	0	0	2	0	0	1515.1	2.9	292.3	1	1.9	9.6	1124.9	1515.1	1515.1	1.2	1.9	1.9	1	0	3	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	12.1	10.1	6	-1	2.6	-1	-1	-1	3	0	9	13.8	-1	-1	-1	0	0	2	0	0	3728.9	4	344.4	3	3.2	10.1	3331.6	3728.9	3728.9	2.2	3	3	1	0	6	0	0	0
fca363aa-4f8e-4e22-bab4-25e66cfaa0ab	12.6	10.6	10	-1	-1	-1	-1	-1	1	0	8.5	13.1	-1	-1	-1	0	0	2	0	0	4629.9	4.4	317.1	3	3.4	10.6	4223.3	4629.9	4629.9	2.6	3.4	3.4	1	0	7	0	0	0
