SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
08d743da-179d-4386-8886-46580bda3c4f	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	10.9	-1	-1	-1	-1	0	0	1	0	0	4.1	1	0	1	0	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	3	1	0	-1	-1	-1	-1	-1	0	0	8.8	10.8	-1	-1	-1	0	0	2	0	0	9.5	1.1	355.6	3	1.7	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	6.4	8.4	-1	-1	-1	0	0	2	0	0	13.9	1.1	199.5	4	1.7	1.5	13.9	13.9	13.9	0.1	0.1	0.1	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	4	2	0	8.2	-1	-1	-1	-1	0	0	4.5	6.7	-1	-1	-1	0	1	2	0	0	19.7	1.2	76.8	5	1.4	2	19.7	19.7	19.7	0.2	0.2	0.2	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	4.5	2.5	0	7.2	-1	-1	-1	-1	0	0	2.8	6.1	-1	-1	-1	0	1	2	0	0	25.8	1.2	53.1	5	2.5	2.5	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	5.1	3	0	5.1	-1	-1	-1	-1	0	0	3.3	6.7	-1	-1	-1	0	1	2	0	0	30.8	1.3	117.7	2	3	3	30.8	30.8	30.8	0.3	0.3	0.3	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	5.6	3.6	0	1.9	-1	-1	-1	-1	0	0	3.2	7.4	-1	-1	-1	0	1	2	0	0	37.3	1.3	170.6	2	3.4	3.6	37.3	37.3	37.3	0.3	0.3	0.3	0	0	0	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	6.1	4.1	5	1.2	-1	-1	-1	-1	1	0	4	9.9	-1	-1	-1	0	1	2	0	0	381.4	1.7	57.4	5	2.6	4.1	381.4	381.4	381.4	0.7	0.7	0.7	0	0	1	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	6.6	4.6	0	1.4	-1	-1	-1	-1	0	0	4.4	10.3	11.6	-1	-1	0	1	3	0	0	390.1	1.8	197.9	4	1.4	4.6	390.1	390.1	390.1	0.8	0.8	0.8	0	0	1	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	7.1	5.1	1	-1	-1	-1	-1	-1	1	0	7.4	11.3	13	-1	-1	0	0	3	0	0	823.9	2.2	356	4	1.7	5.1	823.9	823.9	823.9	1.2	1.2	1.2	0	0	2	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	7.6	5.6	1	-1	-1	-1	-1	-1	0	0	8	13	-1	-1	-1	0	0	2	0	0	834.8	2.2	216.9	1	2.1	5.6	829.6	834.8	834.8	1.2	1.2	1.2	0	0	2	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	8.1	6.1	1	6.3	-1	-1	-1	-1	0	0	5.2	13.6	-1	-1	-1	0	0	2	0	0	845.9	2.3	228.9	3	3.1	6.1	836.5	845.9	845.9	1.2	1.3	1.3	0	0	2	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	8.6	6.6	1	7.8	-1	-1	-1	-1	0	0	3	12.5	14	-1	-1	0	1	3	0	0	855	2.3	298.5	2	3	6.6	841.1	855	855	1.2	1.3	1.3	0	0	2	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	9.1	7.1	1	6.5	-1	-1	-1	-1	0	0	2.2	11.6	13.5	-1	-1	1	1	3	0	0	866.6	2.3	53.7	1	2.8	7.1	846.9	866.6	866.6	1.2	1.3	1.3	0	0	2	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	9.6	7.6	1	3.4	-1	-1	-1	-1	0	0	2.6	12.9	-1	-1	-1	0	1	2	0	0	876.1	2.4	61.4	1	3.3	7.6	851.6	876.1	876.1	1.2	1.4	1.4	0	0	2	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	10.1	8.1	1	-1	-1	-1	-1	-1	4	0	2.2	9.6	13.7	-1	-1	1	1	3	0	0	3528.9	3.8	6.6	4	3.5	8.1	3498.1	3528.9	3528.9	2.6	2.8	2.8	0	0	6	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	10.6	8.6	1	-1	-1	-1	-1	-1	0	0	3.3	8.4	11.2	-1	-1	0	1	3	0	0	3548.2	3.9	217.5	2	1.4	8.6	3512.2	3548.2	3548.2	2.6	2.9	2.9	0	0	6	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	11.1	9.1	6	-1	-1	-1	-1	-1	0	0	6.6	7.9	-1	-1	-1	0	0	2	0	0	3563.8	3.9	284.8	2	3.1	9.1	3182.4	3563.8	3563.8	2.2	2.9	2.9	0	0	6	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	11.7	9.7	2	-1	-1	-1	-1	-1	0	0	3	9.6	12.9	-1	-1	0	1	3	0	0	3583.5	4	270	1	3.7	9.7	3195.2	3583.5	3583.5	2.2	3	3	0	0	6	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	12.2	10.2	2	4.9	-1	-1	-1	-1	0	0	4.6	8.1	10.1	-1	-1	0	1	3	0	0	3599.5	4	234.5	0	3.6	10.2	2775.6	3599.5	3599.5	1.9	3	3	0	0	6	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	12.7	10.7	2	2.6	-1	-1	-1	-1	0	0	4.4	7.5	8.8	9.1	-1	0	1	4	0	0	3619.7	4.1	144.5	3	3.2	10.7	2784.9	3619.7	3619.7	1.9	3.1	3.1	0	0	6	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	13.2	11.2	2	-1	-1	-1	-1	-1	1	0	4	5.5	8.4	10	13.9	0	1	5	0	0	4530.5	4.5	122.9	7	2.6	11.2	3686.8	4530.5	4530.5	2.2	3.5	3.5	0	0	7	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	13.7	11.7	7	-1	-1	-1	-1	-1	0	0	3.5	3.6	7.7	9.1	10.5	0	2	6	0	0	4553	4.5	19.3	4	2	11.7	3697.9	4553	4553	2.2	3.5	3.5	0	0	7	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	14.2	12.2	3	5.9	-1	-1	-1	-1	0	0	1.8	4.6	6.6	6.8	8.6	1	2	7	0	0	4575.7	4.6	114	1	2.6	12.2	3711.3	4574.6	4575.7	2.2	3.6	3.6	0	0	7	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	14.7	12.7	3	7.9	-1	-1	-1	-1	0	0	4	5.2	5.6	7.1	7.7	0	1	7	0	0	4594	4.6	106	2	3.6	12.7	3717.9	4587.8	4594	2.2	3.5	3.6	0	0	7	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	15.2	13.2	4	8.1	-1	-1	-1	-1	0	0	2.3	6.4	6.8	7.3	9.1	1	1	7	0	0	4617.1	4.7	10.7	2	3	13.2	1088.3	4606.6	4617.1	0.8	3.6	3.7	0	0	7	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	15.7	13.7	4	5.6	-1	-1	-1	-1	0	0	3.1	3.8	5.4	5.4	6.5	0	2	8	0	1	4635.8	4.7	291.7	2	2.7	13.7	1091.6	4620.8	4635.8	0.8	3.6	3.7	1	0	7	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	16.2	14.2	10	2.8	6.4	-1	-1	-1	0	0	4.2	4.3	5.3	6.3	6.4	0	2	9	0	0	4659.5	4.7	335.9	2	3.3	14.2	1095.7	4638.6	4659.5	0.8	3.6	3.7	1	0	7	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	16.7	14.7	16	-1	5.9	-1	-1	-1	1	0	1.6	4.9	6.6	7.5	8.1	1	1	10	0	0	5708	5.1	326.7	4	3.2	14.7	2124.5	5682.2	5708	1.2	3.9	4.1	1	0	8	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	17.2	15.2	5	-1	3.7	-1	-1	-1	0	0	3.2	4.4	5.1	8.1	9.2	0	2	10	0	1	5728.7	5.2	240.8	0	2.7	15.2	2129.2	5696.6	5728.7	1.2	3.9	4.2	2	0	8	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	17.8	15.8	17	-1	-1	-1	-1	-1	1	0	4.7	5.4	5.7	7.6	9	0	1	10	0	0	6869.1	5.6	238	4	3.7	15.8	3249.4	6831.8	6869.1	1.5	4.3	4.6	2	0	9	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	18.3	16.3	10	3.7	-1	-1	-1	-1	0	0	3.8	6.2	7.4	7.6	9.3	0	1	10	0	0	6897.1	5.6	120.1	2	2.9	16.3	2366.6	6514	6897.1	1.2	3.9	4.6	2	0	9	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	18.8	16.8	11	3	-1	-1	-1	-1	0	0	1.8	3.6	5.2	5.4	6.8	1	2	11	0	1	6925.4	5.7	7.1	2	2.5	16.8	2372.5	6533.6	6925.4	1.2	3.9	4.7	3	0	9	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	19.3	17.3	22	5.2	-1	-1	-1	-1	0	0	2.7	3.3	4.5	4.7	5.3	0	4	12	0	0	6948.2	5.7	56.4	7	2.7	17.3	2377.1	6122.2	6948.2	1.2	3.6	4.7	3	0	9	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	19.8	17.8	12	5.7	-1	-1	-1	-1	0	0	1.8	2.8	3.7	4.5	4.9	1	4	13	0	0	6977	5.8	270.2	0	1.5	17.8	2383	6140	6977	1.2	3.6	4.8	3	0	9	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	20.3	18.3	13	6.9	-1	-1	-1	-1	2	0	3.2	3.8	3.9	4.8	5	0	4	15	0	1	9534.2	6.5	216.7	3	3.3	18.3	4921.7	8688.2	9534.2	1.9	4.3	5.5	4	0	11	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	20.8	18.8	28	6.8	-1	-1	-1	-1	0	0	2.7	3.2	4	4.3	4.5	0	5	16	0	0	9566.9	6.6	16	3	1.4	18.8	4931	8709.5	9566.9	1.9	4.3	5.6	4	0	11	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	21.3	19.3	17	8	-1	-1	-1	-1	0	0	2.7	5.1	5.3	5.4	6.1	0	1	17	0	1	9599.8	6.6	203.9	8	1.9	19.3	4940.4	8733.2	9599.8	1.9	4.3	5.6	5	0	11	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	21.8	19.8	17	6.2	-1	-1	-1	-1	0	0	2.1	3.7	4.2	5.2	5.3	1	3	20	0	0	9626.4	6.7	97.9	1	2.1	19.8	3923.5	8747.9	9626.4	1.5	4.3	5.7	5	0	11	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	22.3	20.3	17	4.6	3	-1	-1	-1	0	0	2.4	3.1	4.1	5	5.2	0	3	18	0	1	9653.1	6.7	125.5	5	3.3	20.3	3924.4	6120.4	9653.1	1.5	2.9	5.7	6	0	11	0	0	0
08d743da-179d-4386-8886-46580bda3c4f	22.8	20.8	17	4.4	3.6	-1	-1	-1	0	0	2.5	3	3.3	3.8	3.9	0	6	19	0	0	9686.7	6.7	67.5	3	2.4	20.8	2817.6	6138.5	9686.7	1.2	2.9	5.7	6	0	11	0	0	0
