SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
92cc4f3d-9018-4eb0-b2ef-d812668f031a	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	11	-1	-1	-1	-1	0	0	1	0	0	4.1	1	266.8	2	0.2	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	3	1	0	-1	-1	-1	-1	-1	0	0	7.8	13.8	-1	-1	-1	0	0	2	0	0	9.5	1.1	99.7	5	1.8	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	5.4	13.6	-1	-1	-1	0	0	2	0	0	13.9	1.1	67.2	5	1.7	1.5	13.9	13.9	13.9	0.1	0.1	0.1	0	0	0	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	4	2	0	5	-1	-1	-1	-1	0	0	5.2	11.2	-1	-1	-1	0	0	2	0	0	19.7	1.2	258	6	1.5	2	19.7	19.7	19.7	0.2	0.2	0.2	0	0	0	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	4.5	2.5	0	4	-1	-1	-1	-1	0	0	4.1	10.4	-1	-1	-1	0	1	2	0	0	24.5	1.2	71.3	2	1.5	2.5	24.5	24.5	24.5	0.2	0.2	0.2	0	0	0	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	5	3	0	-1	-1	-1	-1	-1	1	0	7.4	12.1	-1	-1	-1	0	0	2	0	0	354.8	1.6	87.9	1	3.5	3	354.8	354.8	354.8	0.6	0.6	0.6	0	0	1	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	5.6	3.5	6	-1	-1	-1	-1	-1	0	0	10	11.6	-1	-1	-1	0	0	2	0	0	363	1.7	218.6	3	2.6	3.5	363	363	363	0.7	0.7	0.7	0	0	1	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	6.1	4	0	1.3	-1	-1	-1	-1	0	0	7.7	9.6	-1	-1	-1	0	0	2	0	0	371.5	1.7	294.8	1	2.6	4	371.5	371.5	371.5	0.7	0.7	0.7	0	0	1	0	0	0
92cc4f3d-9018-4eb0-b2ef-d812668f031a	6.6	4.5	0	3.9	-1	-1	-1	-1	0	0	5.2	8.9	10.9	-1	-1	0	0	3	0	0	378.5	1.8	10.5	4	3	4.5	378.5	378.5	378.5	0.8	0.8	0.8	0	0	1	0	0	0
