SequenceID	TimeStamp	RelativeTime	Score	CollectableCoin1Distance	CollectableCoin2Distance	CollectableCoin3Distance	CollectableCoin4Distance	CollectableCoin5Distance	TimeStepCoinsCollected	TimeStepCoinNearMiss	Asteroid1Distance	Asteroid2Distance	Asteroid3Distance	Asteroid4Distance	Asteroid5Distance	AsteroidsInCloseRange	AsteroidsInMediumRange	AsteroidsOnScreen	TimeStepHitByAsteroids	TimeStepAsteroidNearMiss	ScoreCount	MultiplierAmount	ShipOrientation	PlayerInputCount	ShipDistanceTravelled	TimeWithoutHit	VeryRecentScoreDifference	RecentScoreDifference	LongTermScoreDifference	VeryRecentMultiplierDifference	RecentMultiplierDifference	LongTermMultiplierDifference	TotalAsteroidNearMisses	TotalAsteroidHits	TotalCoinCollected	First30SecondsAsteroidHits	First30SecondsCoinsCollected	TotalCoinNearmisses
89825166-8d3f-4e68-a083-8278ea71665a	2	0	0	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	2.5	0.5	0	-1	-1	-1	-1	-1	0	0	11	-1	-1	-1	-1	0	0	1	0	0	4.1	1	153.3	3	0.4	0.5	4.1	4.1	4.1	0	0	0	0	0	0	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	3	1	0	-1	-1	-1	-1	-1	0	0	10	11.1	-1	-1	-1	0	0	2	0	0	9.5	1.1	358.5	4	2	1	9.5	9.5	9.5	0.1	0.1	0.1	0	0	0	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	3.5	1.5	0	-1	-1	-1	-1	-1	0	0	7.5	10.7	-1	-1	-1	0	0	2	0	0	13.9	1.1	275	0	2.2	1.5	13.9	13.9	13.9	0.1	0.1	0.1	0	0	0	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	4.1	2	0	5	-1	-1	-1	-1	0	0	5	10.4	-1	-1	-1	0	0	2	0	0	19.7	1.2	88.3	2	1.8	2	19.7	19.7	19.7	0.2	0.2	0.2	0	0	0	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	4.6	2.6	0	5	-1	-1	-1	-1	0	0	4	8.6	-1	-1	-1	0	1	2	0	0	25.8	1.2	235.3	7	0.7	2.6	25.8	25.8	25.8	0.2	0.2	0.2	0	0	0	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	5.1	3.1	0	2.8	-1	-1	-1	-1	0	0	4.8	8.1	-1	-1	-1	0	1	2	0	0	32.1	1.3	183.1	1	2.3	3.1	32.1	32.1	32.1	0.3	0.3	0.3	0	0	0	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	5.6	3.6	0	-1	-1	-1	-1	-1	1	0	7.7	9.6	-1	-1	-1	0	0	2	0	0	371.3	1.7	258.8	3	3.3	3.6	371.3	371.3	371.3	0.7	0.7	0.7	0	0	1	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	6.1	4.1	0	9.7	-1	-1	-1	-1	0	0	7.2	8.2	-1	-1	-1	0	0	2	0	0	378.1	1.7	49.1	2	2	4.1	378.1	378.1	378.1	0.7	0.7	0.7	0	0	1	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	6.6	4.6	0	6.6	-1	-1	-1	-1	0	0	5	6.1	8.5	-1	-1	0	0	3	0	0	386.9	1.8	85	0	3.2	4.6	386.9	386.9	386.9	0.8	0.8	0.8	0	0	1	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	7.1	5.1	0	2.8	-1	-1	-1	-1	0	0	5.4	5.8	8.5	-1	-1	0	0	3	0	0	395.9	1.8	88.8	1	3.8	5.1	395.9	395.9	395.9	0.8	0.8	0.8	0	0	1	0	0	0
89825166-8d3f-4e68-a083-8278ea71665a	7.6	5.6	5	-1	-1	-1	-1	-1	1	0	4.8	7.4	7.8	-1	-1	0	0	3	0	0	842	2.2	335	3	3	5.6	837.9	842	842	1.2	1.2	1.2	0	0	2	0	0	0
